"EFF_DATE","FIX_ID","ICAO_REGION_CODE","STATE_CODE","COUNTRY_CODE","NAV_ID","NAV_TYPE","BEARING","DISTANCE"
"2025/01/23","OKZUC","K3","KS","US","HUT","VOR/DME",292.45,14
"2025/01/23","OLABE","K3","IA","US","FNO","LOC",209.66,2.3
"2025/01/23","OLACK","K4","TX","US","NFW","TACAN",352,12
"2025/01/23","OLARU","PA","AK","US","ORT","VORTAC",120.64,37.71
"2025/01/23","OLATH","K3","KS","US","GQR","LOC",215.28,17.52
"2025/01/23","OLAYA","PA","AK","US","AKN","VORTAC",26.02,15
"2025/01/23","OLBUE","K7","TN","US","HCH","VOR/DME",124.41,
"2025/01/23","OLBUE","K7","TN","US","VXV","VORTAC",200.11,36.21
"2025/01/23","OLCER","K5","IN","US","GUS","VORTAC",,15
"2025/01/23","OLCER","K5","IN","US","RSM","LOC",46.41,
"2025/01/23","OLDDE","K7","FL","US","DCX","LOC",124.47,10.64
"2025/01/23","OLDEN","K7","GA","US","SVN","VOR/DME",102,3
"2025/01/23","OLDUE","K7","FL","US","NPA","TACAN",245,4
"2025/01/23","OLEBY","K1","OR","US","LMT","VORTAC",265,15
"2025/01/23","OLEBY","K1","OR","US","OED","VORTAC",94.11,41.52
"2025/01/23","OLECY","K1","OR","US","OED","VORTAC",216.01,15
"2025/01/23","OLEDD","K4","LA","US","HRV","VORTAC",253.75,25.55
"2025/01/23","OLEDD","K4","LA","US","RQR","VOR/DME",162.18,
"2025/01/23","OLEDD","K4","LA","US","TBD","VOR/DME",73.34,19
"2025/01/23","OLEEE","K7","GA","US","BGE","LOC",273.71,
"2025/01/23","OLEEE","K7","GA","US","LYZ","NDB",3.71,
"2025/01/23","OLEXE","K4","AR","US","LFH","LOC",172.48,3.04
"2025/01/23","OLEZO","K4","LA","US","HRV","VORTAC",80,15
"2025/01/23","OLFAD","K4","TX","US","LBB","VORTAC",163.27,
"2025/01/23","OLFAD","K4","TX","US","LDT","OM",260.71,
"2025/01/23","OLFUS","K1","WA","US","PSC","VOR/DME",336.78,23.4
"2025/01/23","OLGAA","K2","NV","US","BQU","VOR/DME",241.21,10
"2025/01/23","OLGAH","TJ","PR","US","NRR","TACAN",237.93,36.16
"2025/01/23","OLGAH","TJ","PR","US","SJU","VORTAC",201,38
"2025/01/23","OLGEE","K2","","FM","YP","NDB/DME",254.12,1.3
"2025/01/23","OLIBE","K7","FL","US","NPA","TACAN",244,15
"2025/01/23","OLIBY","K1","MT","US","FCA","VOR/DME",237.66,40
"2025/01/23","OLIBY","K1","MT","US","GEG","VORTAC",59.1,
"2025/01/23","OLIDE","K5","IL","US","LHJ","LOC",20.91,10.86
"2025/01/23","OLIIN","K2","AZ","US","TFD","VORTAC",107,100.21
"2025/01/23","OLIIN","K2","AZ","US","TUS","VORTAC",80.82,
"2025/01/23","OLINE","K1","OR","US","OTH","VOR/DME",166.9,10
"2025/01/23","OLIRY","K4","OK","US","LTS","VORTAC",113,12
"2025/01/23","OLISS","K7","FL","US","CEW","VORTAC",107.88,
"2025/01/23","OLISS","K7","FL","US","MAI","VORTAC",237,33
"2025/01/23","OLISS","K7","FL","US","RRS","VORTAC",191.82,49.29
"2025/01/23","OLITE","PA","AK","US","TAL","VOR/DME",257.93,5
"2025/01/23","OLIVA","K3","MO","US","SGF","VORTAC",336.42,18.12
"2025/01/23","OLIVR","K6","VA","US","AML","VOR/DME",270,20
"2025/01/23","OLIVR","K6","VA","US","CSN","VORTAC",1.66,
"2025/01/23","OLIVR","K6","VA","US","LDN","VORTAC",88.3,14.94
"2025/01/23","OLJEK","K2","CA","US","CEC","VORTAC",165.75,18.29
"2025/01/23","OLKAE","K4","OK","US","BFV","VORTAC",356.81,12.7
"2025/01/23","OLLAS","K4","AR","US","HOT","VOR/DME",354,
"2025/01/23","OLLAS","K4","AR","US","LIT","VORTAC",288.05,49.94
"2025/01/23","OLLEE","K3","MN","US","GEP","VORTAC",333.42,25
"2025/01/23","OLLEO","PA","AK","US","JOH","VOR/DME",328.37,35.58
"2025/01/23","OLLEO","PA","AK","US","MNL","NDB",236.35,
"2025/01/23","OLLEO","PA","AK","US","VDZ","LOC",237.26,20
"2025/01/23","OLLER","PA","AK","US","AKN","VORTAC",210.11,15
"2025/01/23","OLLGA","K5","IL","US","BYW","LOC",271.36,21.54
"2025/01/23","OLLIE","K2","CA","US","PDZ","VORTAC",238.01,14.7
"2025/01/23","OLLIE","K2","CA","US","POM","VORTAC",169.99,
"2025/01/23","OLLIE","K2","CA","US","SLI","VORTAC",57.71,12.74
"2025/01/23","OLLII","K3","MO","US","SGF","VORTAC",336.42,27.93
"2025/01/23","OLLIM","K2","UT","US","HIF","TACAN",157,26
"2025/01/23","OLMAE","K1","WA","US","SKA","LOC",50.7,
"2025/01/23","OLMAE","K1","WA","US","SKA","TACAN",,2
"2025/01/23","OLMEC","K3","MN","US","GPZ","VOR/DME",154.22,7
"2025/01/23","OLMEC","K3","MN","US","HIB","VOR/DME",241.71,
"2025/01/23","OLNAF","K7","FL","US","ORL","VORTAC",358.61,
"2025/01/23","OLNAF","K7","FL","US","SND","LOC",274.87,6.54
"2025/01/23","OLNEE","K6","MD","US","DCA","VOR/DME",6,17.7
"2025/01/23","OLNIE","K2","NV","US","LSV","TACAN",3,21
"2025/01/23","OLNUC","K1","OR","US","PDT","VORTAC",216.1,10
"2025/01/23","OLNUE","K1","ID","US","JAC","VOR/DME",209.24,39.5
"2025/01/23","OLODE","K1","OR","US","PDT","VORTAC",333.73,10
"2025/01/23","OLOXE","K5","IL","US","HKH","LOC",227.47,2.67
"2025/01/23","OLPIE","K7","FL","US","NPA","TACAN",244,5.24
"2025/01/23","OLRIO","K2","CA","US","FOT","VORTAC",136.11,10
"2025/01/23","OLSEE","PA","AK","US","ENN","VORTAC",255.05,37.09
"2025/01/23","OLSTE","K5","MI","US","MBS","LOC",232.61,
"2025/01/23","OLUCE","K7","NC","US","CVI","VORTAC",52.24,9.57
"2025/01/23","OLUCE","K7","NC","US","ECG","VOR/DME",304.23,
"2025/01/23","OLUCE","K7","NC","US","ORF","VORTAC",234.13,35.36
"2025/01/23","OLUCE","K7","NC","US","RKH","LOC",220.01,13.92
"2025/01/23","OLUGY","K7","FL","US","PLQ","LOC",94.48,11.17
"2025/01/23","OLUGY","K7","FL","US","SZW","VORTAC",127.37,15.4
"2025/01/23","OLUWO","K1","WA","US","YKM","VORTAC",28.95,9
"2025/01/23","OLVAE","K4","OK","US","IRW","VORTAC",291.72,52.5
"2025/01/23","OLVEE","K3","MO","US","BYH","LOC",1,15
"2025/01/23","OLYMM","K2","CA","US","SAU","VOR/DME",203.55,
"2025/01/23","OLYMM","K2","CA","US","SFO","VOR/DME",275.21,15.37
"2025/01/23","OMAGE","K3","NE","US","SNY","VOR/DME",112.73,0.29
"2025/01/23","OMAHO","K7","AL","US","EUF","VORTAC",6.17,12.42
"2025/01/23","OMAHO","K7","AL","US","LSF","VOR/DME",208.32,11.8
"2025/01/23","OMARR","K7","NC","US","VXV","VORTAC",145,35
"2025/01/23","OMBIE","K3","NE","US","SNY","VOR/DME",278,48.1
"2025/01/23","OMEDE","PA","AK","US","FYU","VORTAC",323.74,25
"2025/01/23","OMEGA","K2","CA","US","NLC","TACAN",80,47
"2025/01/23","OMESE","K3","NE","US","LBF","LOC",119.9,
"2025/01/23","OMESE","K3","NE","US","LBF","VOR/DME",95.71,17
"2025/01/23","OMINE","PH","HI","US","HNL","VORTAC",9.06,8
"2025/01/23","OMITS","K5","OH","US","DQN","VOR/DME",162.62,11.22
"2025/01/23","OMIYO","K6","WV","US","ESL","VOR/DME",256.57,15
"2025/01/23","OMMSI","K1","OR","US","IAP","LOC",103.04,10.68
"2025/01/23","OMOBE","K4","TX","US","ACT","VORTAC",136.16,18.65
"2025/01/23","OMOGE","K5","WI","US","BLY","LOC",11.16,5.99
"2025/01/23","OMOLE","K5","WI","US","IMT","LOC",189.67,
"2025/01/23","OMOLE","K5","WI","US","IMT","VOR/DME",,5.77
"2025/01/23","OMOPE","K2","NM","US","CVS","TACAN",128,3
"2025/01/23","OMREE","K7","TN","US","VXV","VORTAC",225,13.48
"2025/01/23","OMSIE","K6","MD","US","SBY","VORTAC",221.27,2.5
"2025/01/23","OMUCE","K2","UT","US","HVE","VORTAC",253.94,55.82
"2025/01/23","OMVUE","K4","OK","US","LBL","LOC",173.9,
"2025/01/23","OMVUE","K4","OK","US","LBL","TACAN",,13
"2025/01/23","ONALS","K1","WA","US","OLM","VORTAC",135,
"2025/01/23","ONALS","K1","WA","US","SEA","VORTAC",178,50.15
"2025/01/23","ONARE","K3","MN","US","FGT","VORTAC",291.24,5.49
"2025/01/23","ONARE","K3","MN","US","GEP","VORTAC",167.36,
"2025/01/23","ONAYU","K3","ND","US","GFK","LOC",354.03,0.5
"2025/01/23","ONBIE","K7","FL","US","NPA","LOC",249.33,
"2025/01/23","ONBIE","K7","FL","US","NPA","TACAN",,0.64
"2025/01/23","ONDAE","K2","NV","US","LSV","TACAN",277,6
"2025/01/23","ONECI","K1","WY","US","CZI","VOR/DME",334,12.62
"2025/01/23","ONEID","K5","IL","US","MZV","VOR/DME",129.72,20.88
"2025/01/23","ONEPS","K6","MA","US","BAF","VORTAC",106.68,24.94
"2025/01/23","ONEST","K4","OK","US","SPS","VORTAC",338,52
"2025/01/23","ONGOO","K4","LA","US","EIC","VORTAC",197.4,
"2025/01/23","ONGOO","K4","LA","US","SHV","LOC",320.71,9.12
"2025/01/23","ONIDA","K5","OH","US","MWO","LOC",53.45,
"2025/01/23","ONIDA","K5","OH","US","MWO","OM",,
"2025/01/23","ONIPE","K3","KS","US","GCK","VORTAC",85.62,11
"2025/01/23","ONITY","K3","MO","US","RZC","VORTAC",47.86,37.36
"2025/01/23","ONIYU","K2","CO","US","GUC","LOC",241.55,13.2
"2025/01/23","ONIYU","K2","CO","US","HBU","VOR/DME",269.72,
"2025/01/23","ONKEE","K1","WY","US","IIP","VOR/DME",304.88,6.3
"2025/01/23","ONLIE","K7","MS","US","GPT","LOC",316.31,
"2025/01/23","ONLIE","K7","MS","US","GPT","VORTAC",320.64,1.06
"2025/01/23","ONNAE","K3","ND","US","GFK","VOR/DME",3,6
"2025/01/23","ONNER","K7","FL","US","TFE","LOC",5.46,14.31
"2025/01/23","ONODE","PH","HI","US","EPC","LOC",124,5.63
"2025/01/23","ONOHI","PH","HI","US","KOA","VORTAC",350.65,
"2025/01/23","ONOHI","PH","HI","US","OGG","VORTAC",85.18,23.24
"2025/01/23","ONOLE","K2","CA","US","PMD","VORTAC",67.4,23.3
"2025/01/23","ONOPE","K3","MO","US","MKC","LOC",11.69,3.19
"2025/01/23","ONOVY","PH","HI","US","OGG","VORTAC",46,153
"2025/01/23","ONOYA","K7","FL","US","NPA","LOC",249.33,
"2025/01/23","ONOYA","K7","FL","US","NPA","TACAN",,6.64
"2025/01/23","ONPAE","K1","WA","US","HQM","VORTAC",82,21
"2025/01/23","ONSET","K1","WA","US","GEG","VORTAC",336,84.97
"2025/01/23","ONSET","K1","WA","US","YXC","VOR/DME",229.23,83.27
"2025/01/23","ONSOM","K2","NM","US","CME","VORTAC",68.05,25.05
"2025/01/23","ONSOM","K2","NM","US","CNM","VORTAC",352,
"2025/01/23","ONTEE","K7","GA","US","DOB","TACAN",286,5
"2025/01/23","ONTIJ","K3","IA","US","GEP","VORTAC",198.32,
"2025/01/23","ONTIJ","K3","IA","US","MCW","VOR/DME",277.6,53.33
"2025/01/23","ONTIJ","K3","IA","US","MSP","VOR/DME",208.36,110.66
"2025/01/23","ONTIJ","K3","IA","US","OVR","VORTAC",14.71,
"2025/01/23","ONTOS","K2","CA","US","NFG","TACAN",31.4,14
"2025/01/23","ONTUE","K5","MI","US","CJH","LOC",60.39,7.58
"2025/01/23","ONUCU","K1","ID","US","COE","LOC",,
"2025/01/23","ONUCU","K1","ID","US","COE","VOR/DME",,4.27
"2025/01/23","ONUGE","K7","TN","US","BNA","VORTAC",136.02,13.31
"2025/01/23","ONUGE","K7","TN","US","PNO","LOC",136.32,
"2025/01/23","ONUGE","K7","TN","US","SYI","VOR/DME",355.59,25.3
"2025/01/23","ONUPY","K4","TX","US","ACT","VORTAC",164,14.99
"2025/01/23","ONVUE","K3","MN","US","AXN","VOR/DME",281,28.26
"2025/01/23","ONVUE","K3","MN","US","FFM","LOC",128.22,
"2025/01/23","ONWOH","K2","NV","US","BVL","VORTAC",256.21,29.1
"2025/01/23","OODEE","K7","FL","US","HRT","TACAN",3,1.34
"2025/01/23","OOHOP","K1","WA","US","TCM","TACAN",101.99,13
"2025/01/23","OOLAY","K7","GA","US","MAI","VORTAC",66,22
"2025/01/23","OOLAY","K7","GA","US","SZW","VORTAC",318.64,29.37
"2025/01/23","OOMEN","K2","CA","US","OSI","VOR/DME",55.97,17.37
"2025/01/23","OOMEN","K2","CA","US","SFO","VOR/DME",95,22.68
"2025/01/23","OORAH","K2","CA","US","OCN","VORTAC",237.46,
"2025/01/23","OORAH","K2","CA","US","SLI","VORTAC",128.97,42.81
"2025/01/23","OORAH","K2","CA","US","SXC","VORTAC",87.99,44.7
"2025/01/23","OORRR","PH","HI","US","HNL","VORTAC",109.89,2.68
"2025/01/23","OOSIK","PA","AK","US","SCC","VOR/DME",278.16,35
"2025/01/23","OOSIN","K6","VA","US","ORF","VORTAC",83,107
"2025/01/23","OOTKA","PA","AK","US","OME","VOR/DME",144.37,20
"2025/01/23","OOUDT","K7","GA","US","PUJ","LOC",131.45,12.19
"2025/01/23","OPAAH","K6","NJ","US","LSQ","LOC",38.82,3.24
"2025/01/23","OPAAL","K6","VA","US","HWY","LOC",328.82,3.49
"2025/01/23","OPACA","PH","HI","US","HNL","VORTAC",207,28
"2025/01/23","OPALL","K2","CA","US","EDW","VORTAC",43.32,15
"2025/01/23","OPANA","PH","HI","US","OGG","VORTAC",69,13
"2025/01/23","OPDUY","K3","IA","US","TNU","VOR/DME",80.58,27.49
"2025/01/23","OPELS","K4","LA","US","LCH","VORTAC",64,
"2025/01/23","OPELS","K4","LA","US","LFT","VORTAC",319.38,16.53
"2025/01/23","OPERY","K7","TN","US","BNA","VORTAC",,4.5
"2025/01/23","OPERY","K7","TN","US","VIY","LOC",20.65,
"2025/01/23","OPGEE","K2","UT","US","HIF","TACAN",152,6
"2025/01/23","OPHAR","K4","TX","US","SJT","VORTAC",224.77,16
"2025/01/23","OPHAW","K3","IA","US","CID","LOC",268.91,
"2025/01/23","OPHAW","K3","IA","US","CID","VOR/DME",,0.85
"2025/01/23","OPHUS","K5","OH","US","CJN","LOC",6.17,11.16
"2025/01/23","OPIHI","PH","HI","US","HNL","VORTAC",187,13.36
"2025/01/23","OPIHI","PH","HI","US","LNY","VORTAC",278,61.42
"2025/01/23","OPIHY","P","MP","US","GSN","LOC",,12.8
"2025/01/23","OPIHY","P","MP","US","SN","NDB",65.76,
"2025/01/23","OPILY","K3","SD","US","ABR","VOR/DME",30.77,16
"2025/01/23","OPISE","K1","WA","US","YKM","LOC",110,17.61
"2025/01/23","OPJIM","K3","SD","US","ABR","VOR/DME",224.9,16
"2025/01/23","OPKUE","K2","NM","US","CVS","LOC",38.02,
"2025/01/23","OPKUE","K2","NM","US","CVS","TACAN",36.13,5.11
"2025/01/23","OPLAE","K7","MS","US","IGB","VORTAC",342,6
"2025/01/23","OPLAR","PG","GU","US","UNZ","VORTAC",127,100
"2025/01/23","OPLOW","K3","SD","US","ABR","VOR/DME",30.77,9
"2025/01/23","OPMUC","K5","IN","US","OOM","VORTAC",263.87,12
"2025/01/23","OPNAH","K3","SD","US","ABR","VOR/DME",224.9,9
"2025/01/23","OPNEE","K1","WY","US","DDY","VOR/DME",203.45,7.97
"2025/01/23","OPNIE","K2","AZ","US","LUF","TACAN",36,6
"2025/01/23","OPOGE","K3","SD","US","RCA","LOC",130.08,
"2025/01/23","OPOGE","K3","SD","US","RCA","TACAN",,1.3
"2025/01/23","OPOYU","K1","WA","US","OLM","LOC",356.31,
"2025/01/23","OPOYU","K1","WA","US","OLM","VORTAC",,7.03
"2025/01/23","OPPTO","K7","AL","US","CEW","VORTAC",41,
"2025/01/23","OPPTO","K7","AL","US","OZR","VOR/DME",273.02,23.38
"2025/01/23","OPSHN","K2","CO","US","BRK","VOR/DME",173,47.88
"2025/01/23","OPSHN","K2","CO","US","PUB","VORTAC",221.75,13.75
"2025/01/23","OPSHN","K2","CO","US","TBE","VOR/DME",305.05,73.02
"2025/01/23","OPTOO","K7","GA","US","SVN","LOC",96.2,5.29
"2025/01/23","OPULL","K4","TX","US","BRO","VORTAC",349.21,54
"2025/01/23","OQDEK","K6","MA","US","DGU","LOC",91.58,2.5
"2025/01/23","OQYOF","K2","CO","US","ACD","LOC",136.2,0.54
"2025/01/23","ORAHU","K1","WA","US","ALW","VOR/DME",201.18,5.02
"2025/01/23","ORAIL","PA","AK","US","HOM","VOR/DME",11.24,44.51
"2025/01/23","ORAIL","PA","AK","US","OLT","NDB/DME",143.38,
"2025/01/23","ORAJO","TJ","PR","US","SJU","VORTAC",262,3.15
"2025/01/23","ORANG","K2","CA","US","LIN","VOR/DME",229.2,
"2025/01/23","ORANG","K2","CA","US","MOD","VOR/DME",308.78,25.84
"2025/01/23","ORATE","K7","FL","US","CTY","VORTAC",152.26,17.82
"2025/01/23","ORATE","K7","FL","US","GNV","VORTAC",240.64,
"2025/01/23","ORAXE","K7","AL","US","JKA","LOC",89.9,6.08
"2025/01/23","ORAXE","K7","AL","US","NUN","VOR",226.64,
"2025/01/23","ORBIE","K4","OK","US","FSM","VORTAC",233,12
"2025/01/23","ORCUT","K2","CA","US","FLW","VOR/DME",225.21,
"2025/01/23","ORCUT","K2","CA","US","MQO","VORTAC",126.43,30
"2025/01/23","ORDER","K2","CA","US","MZB","VORTAC",247,25
"2025/01/23","ORDER","K2","CA","US","OCN","VORTAC",191,
"2025/01/23","ORDER","K2","CA","US","PGY","VORTAC",266.43,37.94
"2025/01/23","ORDIE","K6","NH","US","MNA","LOC",351.52,3.75
"2025/01/23","ORDIW","K5","OH","US","ONB","LOC",101.22,11.34
"2025/01/23","ORELE","K1","ID","US","LKT","VOR/DME",111.16,37.56
"2025/01/23","OREPE","K5","IL","US","TOY","VORTAC",35.27,18.28
"2025/01/23","ORETE","K6","MD","US","ATR","VOR/DME",282.74,31.62
"2025/01/23","ORETE","K6","MD","US","ENO","VORTAC",225.54,29.01
"2025/01/23","ORFUN","K3","KS","US","TOP","VORTAC",111.46,17.62
"2025/01/23","ORGEN","K6","NY","US","HUO","VOR/DME",79.25,9
"2025/01/23","ORGEN","K6","NY","US","SAX","VORTAC",25.02,
"2025/01/23","ORICH","K4","LA","US","LFT","VORTAC",143.88,
"2025/01/23","ORICH","K4","LA","US","LLA","VOR/DME",85.57,40.51
"2025/01/23","ORICH","K4","LA","US","TBD","VOR/DME",268.33,40.23
"2025/01/23","ORIEN","K5","MI","US","VIO","VOR/DME",57.89,24.07
"2025/01/23","ORIET","K4","TX","US","LRD","VORTAC",82,20
"2025/01/23","ORIOL","K6","MD","US","BAL","VORTAC",,5.76
"2025/01/23","ORIOL","K6","MD","US","BWI","LOC",155.23,
"2025/01/23","ORION","K3","KS","US","GLD","VORTAC",102.1,49.29
"2025/01/23","ORION","K3","KS","US","HLC","VORTAC",233.94,26.69
"2025/01/23","ORIPE","K4","TX","US","TTT","VOR/DME",210.08,23.18
"2025/01/23","ORIYE","K2","AZ","US","IWA","LOC",122.58,
"2025/01/23","ORIYE","K2","AZ","US","IWA","VORTAC",120.59,2.45
"2025/01/23","ORJIG","K3","MO","US","FAM","VORTAC",55.62,7
"2025/01/23","ORJOR","K1","WA","US","YKM","VORTAC",283.82,9
"2025/01/23","ORLEY","K5","IN","US","TTH","VORTAC",279.82,10
"2025/01/23","ORMIE","K3","ND","US","MOT","VOR/DME",81.34,13
"2025/01/23","ORNEQ","K1","OR","US","OED","VORTAC",333.26,3.49
"2025/01/23","ORNEY","K2","UT","US","LHO","VOR/DME",11.59,12.34
"2025/01/23","ORNEY","K2","UT","US","MLD","VOR/DME",100.76,28.35
"2025/01/23","ORNTH","K2","CO","US","RLG","VOR/DME",230.64,25.19
"2025/01/23","ORNTH","K2","CO","US","SXW","VOR/DME",0.73,11.81
"2025/01/23","OROBE","K3","ND","US","MOT","LOC",312.38,4.77
"2025/01/23","OROCU","K7","TN","US","HLI","VORTAC",328.55,
"2025/01/23","OROCU","K7","TN","US","MEM","VORTAC",40,15
"2025/01/23","ORONE","K1","MT","US","MLP","VOR/DME",94.8,47.95
"2025/01/23","ORONE","K1","MT","US","MSO","VOR/DME",298.14,25
"2025/01/23","ORPUE","K2","CA","US","NZY","TACAN",119,9
"2025/01/23","ORRFN","K2","UT","US","HIF","TACAN",250,20
"2025/01/23","ORSKY","K3","MN","US","MCW","VOR/DME",305.74,
"2025/01/23","ORSKY","K3","MN","US","MSP","VOR/DME",208.36,85
"2025/01/23","ORSON","K6","PA","US","CFB","VOR/DME",132.38,39.63
"2025/01/23","ORSON","K6","PA","US","HNK","VOR/DME",203,
"2025/01/23","ORTAR","K7","FL","US","CRG","VORTAC",314.86,24.5
"2025/01/23","ORTAR","K7","FL","US","CZH","LOC",316.53,
"2025/01/23","ORTEE","K2","CA","US","NZY","TACAN",119,5
"2025/01/23","ORTIZ","K7","FL","US","HRT","TACAN",3,11
"2025/01/23","ORTON","K6","MA","US","PVD","VOR/DME",53,13
"2025/01/23","ORTRO","K4","AR","US","TTT","VOR/DME",64.14,150.52
"2025/01/23","ORTRO","K4","AR","US","TXK","VORTAC",319.72,
"2025/01/23","ORUNE","K7","MS","US","MEI","VORTAC",141.2,4.37
"2025/01/23","ORUSE","K6","MA","US","CEF","TACAN",40,2.8
"2025/01/23","ORUYI","K5","OH","US","TOL","TACAN",80,6
"2025/01/23","ORUYO","PA","AK","US","PDN","NDB/DME",12.29,12
"2025/01/23","ORVAE","K7","FL","US","NRB","TACAN",235,4
"2025/01/23","ORVEE","K3","MN","US","FGT","VORTAC",71.01,10.22
"2025/01/23","ORVEE","K3","MN","US","GEP","VORTAC",141.57,
"2025/01/23","ORVEE","K3","MN","US","SGS","LOC",162.44,12.32
"2025/01/23","ORVUE","K3","ND","US","BIS","VOR/DME",91,7
"2025/01/23","ORWAY","K2","CO","US","BRK","VOR/DME",137.69,
"2025/01/23","ORWAY","K2","CO","US","PUB","VORTAC",85.51,17.7
"2025/01/23","ORYON","K1","MT","US","HLN","LOC",90.71,
"2025/01/23","ORYON","K1","MT","US","HLN","VORTAC",,5.15
"2025/01/23","ORYXX","K2","NM","US","HMN","TACAN",6,53
"2025/01/23","ORZOS","K2","CA","US","NUQ","LOC",141.72,10.86
"2025/01/23","OSACA","K3","MN","US","BPM","LOC",312.99,
"2025/01/23","OSACA","K3","MN","US","STC","VOR/DME",311.72,5.92
"2025/01/23","OSBER","K5","IN","US","FWA","VORTAC",134.02,22
"2025/01/23","OSBER","K5","IN","US","MIE","VOR/DME",43.78,
"2025/01/23","OSBER","K5","IN","US","ROD","VORTAC",313.77,44.73
"2025/01/23","OSBOE","PA","AK","US","ODK","VOR/DME",280.07,3.99
"2025/01/23","OSBUE","K2","CA","US","NZY","TACAN",119,1.9
"2025/01/23","OSCAR","K7","FL","US","DWG","TACAN",183,5.35
"2025/01/23","OSCER","K4","TX","US","LFK","VORTAC",244.67,62.88
"2025/01/23","OSCER","K4","TX","US","TNV","VOR/DME",10.95,31.9
"2025/01/23","OSCRR","K5","IN","US","IND","LOC",229.54,3.32
"2025/01/23","OSCRR","K5","IN","US","VHP","VORTAC",169.44,
"2025/01/23","OSDAE","K3","MO","US","AIZ","LOC",37.08,
"2025/01/23","OSDAE","K3","MO","US","SHY","VOR/DME",,7.2
"2025/01/23","OSDUE","K2","CO","US","GUC","LOC",241.55,9.29
"2025/01/23","OSDUE","K2","CO","US","HBU","VOR/DME",300.66,
"2025/01/23","OSEGO","K5","MI","US","PMM","VOR/DME",90.98,22.53
"2025/01/23","OSELE","K2","AZ","US","LUF","TACAN",285,16
"2025/01/23","OSERE","K5","IL","US","ALN","LOC",114.37,6.24
"2025/01/23","OSERE","K5","IL","US","TOY","VORTAC",349.5,
"2025/01/23","OSHEN","K7","NC","US","NKT","TACAN",154,1.2
"2025/01/23","OSHOF","K3","MN","US","RWF","VOR/DME",75.62,14.2
"2025/01/23","OSICA","K2","CA","US","FRA","VORTAC",147.78,30
"2025/01/23","OSITY","K1","ID","US","DBS","VORTAC",133,
"2025/01/23","OSITY","K1","ID","US","IDA","VOR/DME",68.53,14.09
"2025/01/23","OSIVE","K3","MO","US","IRK","VORTAC",288.13,25
"2025/01/23","OSKER","K5","MI","US","DWC","LOC",35.71,10.78
"2025/01/23","OSKOE","PA","AK","US","AKN","VORTAC",51.8,10
"2025/01/23","OSLOW","K7","MS","US","GPT","VORTAC",320.45,27
"2025/01/23","OSNIE","K3","KS","US","HUT","LOC",314.27,
"2025/01/23","OSNIE","K3","KS","US","HUT","VOR/DME",333.63,16
"2025/01/23","OSNOE","K6","DE","US","DOV","TACAN",187.8,1.1
"2025/01/23","OSOFE","PH","HI","US","HNL","VORTAC",272.9,22.37
"2025/01/23","OSRAF","K3","MO","US","ANX","VORTAC",338.19,27.03
"2025/01/23","OSRAF","K3","MO","US","BQS","VOR/DME",249.43,19.59
"2025/01/23","OSRAF","K3","MO","US","CUE","LOC",,12.62
"2025/01/23","OSRIE","K2","NV","US","RVP","LOC",321.23,
"2025/01/23","OSRIE","K2","NV","US","TQQ","VORTAC",,1.99
"2025/01/23","OSSAJ","K1","OR","US","MFR","LOC",322.76,9.6
"2025/01/23","OSSEL","TI","VI","US","STT","VOR/DME",163.45,15
"2025/01/23","OSSER","K6","NY","US","ACK","VOR/DME",270,55.31
"2025/01/23","OSSER","K6","NY","US","PVD","VOR/DME",180,
"2025/01/23","OSSGO","K6","NY","US","FZY","LOC",149.9,12.66
"2025/01/23","OSSOE","K4","TX","US","OYC","LOC",175.11,7.16
"2025/01/23","OSTAH","PH","HI","US","ITO","VORTAC",67,98.71
"2025/01/23","OSTAH","PH","HI","US","UPP","VORTAC",82,143.76
"2025/01/23","OSTOR","K2","CA","US","RIV","TACAN",138,9
"2025/01/23","OSTRR","K7","GA","US","AFA","LOC",95.02,
"2025/01/23","OSTRR","K7","GA","US","GSU","DME",,5.4
"2025/01/23","OSUBE","PA","AK","US","BIG","LOC",281.6,17.86
"2025/01/23","OSUBE","PA","AK","US","BIG","VORTAC",279.87,17
"2025/01/23","OSUFO","K4","TX","US","NFW","TACAN",235,17
"2025/01/23","OSUME","K4","TX","US","CLL","VORTAC",249.02,15
"2025/01/23","OSURE","K1","MT","US","DLN","VOR/DME",240.75,25
"2025/01/23","OSWEG","K1","OR","US","BTG","VORTAC",174.63,20.27
"2025/01/23","OSWEG","K1","OR","US","UBG","VOR/DME",48,11.65
"2025/01/23","OTABE","K7","FL","US","NQX","TACAN",224,6
"2025/01/23","OTALE","K3","IA","US","CVA","VORTAC",262.73,
"2025/01/23","OTALE","K3","IA","US","DBQ","VORTAC",173.02,42.08
"2025/01/23","OTALE","K3","IA","US","DVN","LOC",328.55,7.01
"2025/01/23","OTALE","K3","IA","US","MZV","VOR/DME",352.49,
"2025/01/23","OTAPE","K5","KY","US","LOZ","VOR/DME",205.32,4
"2025/01/23","OTAXY","K2","CA","US","TTE","VOR/DME",327.49,6.13
"2025/01/23","OTBAE","K6","DE","US","ATR","VOR/DME",233.65,6.9
"2025/01/23","OTBUE","K5","OH","US","BQE","LOC",72.18,16.75
"2025/01/23","OTBUE","K5","OH","US","TOL","TACAN",,15
"2025/01/23","OTECO","PA","AK","US","MCG","LOC",,8
"2025/01/23","OTERR","K4","TX","US","PSX","VORTAC",300,12
